ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,TotalSpend,Frequency,TotalAccepted,Cluster
8041,1971,PhD,Widow,47111.0,0,1,2012-08-09,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,3,11,0,54,1092,15,0,0
10906,1948,PhD,Together,46681.0,0,2,2013-08-10,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,77,425,14,0,2
3427,1955,PhD,Married,59821.0,0,1,2013-12-04,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,3,11,0,70,734,20,0,2
10711,1945,Graduation,Married,69755.0,0,0,2013-02-10,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,3,11,0,80,894,21,0,2
3829,1979,Basic,Together,24594.0,1,0,2013-10-12,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46,29,4,0,1
3091,1981,2n Cycle,Together,75774.0,1,0,2014-02-05,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,44,823,20,0,0
10141,1960,Master,Divorced,39228.0,0,0,2013-10-05,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,3,11,0,65,20,3,0,2
5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,3,11,0,51,396,14,0,1
7485,1950,PhD,Widow,56551.0,1,1,2014-07-05,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,75,138,7,0,2
10352,1963,Graduation,Widow,34213.0,1,1,2012-07-09,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,3,11,1,62,117,6,0,2
1834,1978,Master,Single,35544.0,1,0,2014-08-03,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,3,11,0,47,67,5,0,1
2295,1954,PhD,Married,62670.0,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,3,11,0,71,825,21,0,0
1165,1958,PhD,Single,50729.0,1,1,2013-02-05,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,67,496,15,0,2
2639,1966,Graduation,Single,43602.0,1,1,2014-10-01,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0,59,68,6,0,1
8299,1989,PhD,Single,33996.0,0,0,2013-11-09,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,36,71,5,0,1
1964,1951,Graduation,Together,86610.0,0,0,2013-05-09,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,74,1603,17,0,0
3690,1986,Master,Married,80141.0,0,0,2013-11-01,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,39,2091,21,1,0
3433,1955,2n Cycle,Married,72635.0,0,0,2013-03-06,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,70,981,20,1,0
4065,1976,PhD,Married,49544.0,1,0,2013-12-02,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,49,404,14,0,2
1215,1978,Graduation,Together,70440.0,0,0,2013-08-10,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,47,1572,22,1,0
2156,1955,PhD,Married,22554.0,1,1,2012-03-11,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,70,41,6,0,2
7788,1983,PhD,Married,23536.0,1,0,2014-04-06,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,42,10,3,0,1
1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,45,1754,15,0,0
9256,1971,Graduation,Single,58350.0,0,1,2013-04-01,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,54,1001,23,0,0
6349,1987,Master,Divorced,61787.0,0,0,2013-06-07,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,38,1319,18,0,0
4676,1951,Master,Widow,73705.0,0,2,2014-05-03,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,74,1695,23,0,0
7349,1973,Basic,Together,9722.0,1,0,2012-02-10,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,52,103,7,0,1
7732,1978,Graduation,Married,64813.0,1,0,2014-02-01,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,47,745,19,0,0
8070,1973,PhD,Married,54222.0,0,1,2014-01-03,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,52,264,11,0,1
2202,1978,Graduation,Together,41154.0,0,1,2013-09-04,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,47,69,5,0,1
7396,1966,Graduation,Married,80398.0,0,0,2012-10-11,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,59,1597,25,1,0
7629,1977,Graduation,Married,22108.0,1,1,2014-08-05,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,48,31,5,0,1
10640,1974,Graduation,Together,44392.0,1,1,2013-05-09,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,51,211,9,0,1
1172,1983,PhD,Married,92491.0,0,0,2013-01-05,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,42,2034,24,3,0
4686,1962,PhD,Widow,82571.0,0,0,2014-02-04,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,63,1686,24,1,0
1744,1965,Basic,Single,23529.0,0,1,2013-07-01,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,60,54,4,0,1
1000,1961,Master,Together,74881.0,1,1,2013-08-03,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,64,964,23,0,0
10129,1966,Graduation,Together,82427.0,0,0,2014-12-03,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,59,1456,20,1,0
2499,1958,2n Cycle,Single,75342.0,0,1,2013-06-05,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,67,563,17,0,2
1064,1971,PhD,Married,42403.0,1,0,2013-11-12,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,54,42,4,0,1
737,1949,PhD,Married,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,76,2231,13,3,0
7807,1974,Graduation,Married,44989.0,0,1,2012-12-09,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,51,369,11,0,1
5092,1949,PhD,Widow,51569.0,0,1,2013-12-02,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,76,467,15,1,2
3798,1968,Graduation,Married,41120.0,1,1,2013-06-11,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,57,81,6,0,1
3524,1971,Master,Single,39763.0,1,0,2013-04-08,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,54,167,8,0,1
5247,1955,PhD,Married,38725.0,1,1,2014-10-05,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,70,45,5,0,2
2118,1964,2n Cycle,Married,62905.0,0,1,2013-10-09,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,61,622,17,0,0
8812,1979,2n Cycle,Divorced,13533.0,1,0,2013-10-03,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,46,48,5,0,1
4328,1986,2n Cycle,Married,21955.0,1,0,2013-07-09,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,39,55,6,0,1
2631,1982,Graduation,Together,71853.0,0,0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,43,1149,16,0,0
8895,1985,Graduation,Single,70596.0,0,0,2012-05-10,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,40,968,20,0,0
8584,1952,PhD,Together,85431.0,0,0,2013-08-06,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,73,1165,16,0,0
10477,1973,PhD,Together,39435.0,1,0,2013-06-08,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,52,102,6,0,1
2681,1984,2n Cycle,Married,65370.0,0,0,2013-01-08,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,41,461,18,0,0
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,54,318,12,0,2
9648,1967,Graduation,Single,46904.0,1,1,2012-03-11,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,58,253,10,0,2
8008,1983,Graduation,Together,36075.0,1,0,2013-09-12,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,42,119,6,0,1
6173,1979,Graduation,Together,77298.0,0,1,2013-02-11,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,46,969,23,0,0
1419,1950,Graduation,Together,34026.0,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,75,76,6,0,2
9150,1963,PhD,Single,48918.0,1,1,2014-12-04,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,62,62,5,0,2
1250,1976,Graduation,Single,37697.0,1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,49,84,6,0,1
7002,1955,Graduation,Single,62535.0,0,1,2013-03-10,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,70,398,13,0,2
8439,1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,61,902,13,1,0
762,1981,2n Cycle,Together,75774.0,1,0,2014-02-05,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,44,823,20,0,0
8397,1951,Graduation,Married,44689.0,1,1,2014-10-01,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,74,34,4,1,2
9284,1958,Graduation,Together,53977.0,0,1,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,67,907,22,0,0
6237,1966,PhD,Single,7144.0,0,2,2013-07-12,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,59,416,25,0,0
3130,1964,Graduation,Single,18701.0,1,1,2013-04-06,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,61,44,6,0,1
1990,1974,PhD,Single,63159.0,0,0,2012-05-11,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,51,1797,16,1,0
5513,1966,Graduation,Together,37758.0,1,1,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,59,40,4,0,1
2415,1962,Graduation,Together,62568.0,0,1,2014-07-04,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,63,953,13,1,0
5684,1971,Master,Divorced,44635.0,1,1,2013-11-10,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,54,68,5,0,1
8334,1971,Master,Single,33316.0,1,1,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,54,131,7,0,1
9166,1968,Graduation,Married,63967.0,0,1,2013-09-08,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,57,882,20,0,0
1440,1978,2n Cycle,Together,52513.0,0,0,2012-04-09,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,47,1149,23,0,0
6859,1987,Graduation,Single,29236.0,1,0,2013-08-10,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,38,99,7,0,1
10521,1977,Graduation,Married,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,48,174,8,0,1
7393,1978,Graduation,Together,41580.0,1,1,2012-10-12,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,47,92,6,0,1
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,55,1052,24,0,0
9847,1955,2n Cycle,Married,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,70,587,14,0,2
9576,1982,PhD,Together,32313.0,1,0,2013-11-02,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,43,159,8,0,1
6906,1953,Master,Widow,84953.0,0,0,2013-03-06,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,72,1024,17,3,0
8527,1965,Master,Together,65735.0,1,1,2013-07-12,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,60,395,14,0,2
7872,1975,PhD,Married,86836.0,0,0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,50,557,22,3,0
10595,1990,Graduation,Married,30093.0,0,0,2013-08-07,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,69,5,0,1
4609,1966,PhD,Married,57705.0,0,1,2014-11-01,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,59,486,15,0,2
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,37,34,4,0,1
9595,1961,Graduation,Together,64260.0,0,0,2013-11-01,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,64,1574,13,0,0
10163,1984,PhD,Single,82733.0,0,0,2013-10-09,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,41,1323,19,0,0
2886,1971,Master,Divorced,74290.0,0,1,2013-12-08,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,54,1217,28,2,0
5316,1976,Master,Together,21024.0,0,0,2013-04-07,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,49,84,6,0,1
1459,1966,PhD,Married,69063.0,0,1,2012-07-11,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,59,928,13,0,2
1630,1979,Graduation,Single,61825.0,0,1,2013-07-08,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,46,424,14,0,1
9064,1982,Graduation,Married,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,43,1555,19,1,0
3678,1973,Graduation,Widow,60208.0,1,1,2012-07-10,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,52,656,18,1,0
4227,1968,Master,Together,32889.0,1,1,2013-06-09,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,57,55,6,0,1
9467,1984,Graduation,Single,34738.0,1,0,2014-11-05,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,41,20,4,0,1
8486,1971,Master,Together,30538.0,1,0,2012-01-10,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,54,367,13,0,2
2186,1977,2n Cycle,Together,82326.0,0,0,2014-10-03,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,48,2257,21,3,0
3286,1967,PhD,Divorced,26642.0,1,0,2014-01-03,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,58,42,5,0,1
8602,1964,Graduation,Divorced,69932.0,0,1,2013-12-06,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,61,1049,24,0,0
6715,1948,PhD,Single,60200.0,0,1,2013-02-01,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,77,685,19,0,2
9612,1987,2n Cycle,Single,23830.0,0,0,2014-07-02,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,43,4,0,1
10702,1984,Graduation,Single,52413.0,1,0,2012-03-11,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,41,450,15,0,1
5113,1971,PhD,Divorced,86979.0,0,0,2013-07-11,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,54,1702,15,1,0
10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,50,820,21,0,0
3010,1989,Master,Together,88420.0,0,0,2014-02-05,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,36,2069,19,3,0
6892,1968,Graduation,Divorced,61671.0,0,1,2014-03-06,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,57,732,20,2,0
8462,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,47,80,4,1,1
544,1954,Graduation,Married,62820.0,0,0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,71,976,13,0,2
17,1971,PhD,Married,60491.0,0,1,2013-06-09,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,54,1028,24,0,0
10680,1986,Graduation,Together,33235.0,1,0,2014-05-02,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,39,70,6,0,1
5544,1970,Graduation,Single,67384.0,0,1,2012-10-11,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,55,1490,20,1,0
4994,1943,Master,Single,77598.0,0,0,2013-01-10,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,82,1735,25,1,0
7966,1959,Graduation,Single,80982.0,1,1,2013-08-01,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,66,1191,27,0,0
3112,1977,Master,Married,22701.0,1,0,2013-05-09,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,48,24,4,0,1
1458,1982,Master,Married,21059.0,1,0,2014-07-01,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,43,44,6,0,1
7007,1968,Master,Married,29543.0,2,0,2014-01-04,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,57,63,6,0,1
6200,1951,Graduation,Married,75903.0,0,1,2013-08-04,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,74,901,21,0,0
1403,1975,2n Cycle,Together,34984.0,1,1,2012-06-09,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,38,4,0,1
4827,1956,PhD,Single,54998.0,0,1,2013-10-03,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,69,455,15,0,2
1139,1984,PhD,Married,73356.0,0,0,2014-06-02,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,41,1512,21,3,0
5393,1977,Graduation,Single,23763.0,1,0,2012-07-08,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,42,4,0,1
10868,1951,Graduation,Widow,70792.0,0,0,2013-06-02,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,74,1272,17,0,0
10676,1982,Graduation,Married,63211.0,0,0,2012-02-11,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,43,1173,18,0,0
9955,1954,Graduation,Together,39898.0,0,1,2013-12-02,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,71,134,7,0,2
6663,1940,PhD,Single,51141.0,0,0,2013-08-07,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,85,157,8,0,2
3434,1951,Graduation,Single,80872.0,0,0,2014-12-05,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,74,1336,18,0,0
6428,1950,PhD,Widow,76842.0,0,0,2014-03-05,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,75,1130,16,0,0
7530,1950,PhD,Widow,56551.0,1,1,2014-07-05,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,75,138,7,0,2
8925,1965,Master,Married,70053.0,0,1,2013-03-07,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,60,1012,23,0,0
3009,1962,PhD,Widow,71670.0,0,0,2013-09-07,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,63,1766,14,3,0
3517,1952,Graduation,Single,40887.0,1,1,2013-06-05,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,73,161,7,0,2
1158,1966,Graduation,Divorced,48877.0,0,1,2014-05-01,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,59,144,7,0,2
2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,54,318,12,0,2
9507,1975,Graduation,Married,40794.0,0,1,2013-07-04,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,50,434,14,0,1
8360,1971,2n Cycle,Married,54690.0,1,1,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,54,198,9,0,1
10311,1969,Graduation,Married,4428.0,0,1,2013-05-10,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,56,359,25,0,2
5117,1963,2n Cycle,Married,32632.0,0,0,2012-02-08,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,62,576,16,0,2
9289,1979,Graduation,Married,36781.0,1,0,2014-10-04,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,46,63,5,0,1
10913,1984,Master,Single,31385.0,1,0,2012-05-12,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,41,27,3,1,1
3334,1951,Graduation,Married,94642.0,0,0,2014-12-02,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,74,2211,21,2,0
4470,1962,Master,Married,58646.0,0,1,2013-10-06,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,63,140,7,0,2
1406,1975,Graduation,Single,53201.0,1,1,2013-12-02,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,50,415,14,0,1
10821,1978,Graduation,Married,57113.0,1,1,2013-06-02,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,47,263,10,0,1
10164,1958,Graduation,Single,94472.0,0,1,2014-03-04,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,67,1691,15,2,0
176,1980,2n Cycle,Single,67506.0,0,1,2014-02-01,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,45,331,11,0,1
4860,1970,Graduation,Single,24206.0,1,0,2013-08-03,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,55,25,4,0,1
4023,1970,Graduation,Married,22979.0,1,0,2012-06-09,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,55,115,7,0,1
6679,1966,Graduation,Single,33279.0,0,0,2014-12-06,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,59,16,3,0,1
7181,1977,Graduation,Married,30368.0,0,1,2013-07-11,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,48,52,5,0,1
832,1966,PhD,Together,65814.0,0,1,2014-02-03,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,59,747,20,0,0
500,1977,Graduation,Together,96876.0,0,0,2013-06-08,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,48,1941,23,3,0
3262,1958,Graduation,Single,68281.0,0,0,2012-07-08,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,67,1655,24,0,0
7042,1983,Graduation,Married,36790.0,0,0,2013-01-03,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,42,66,5,0,1
9829,1978,Graduation,Together,28587.0,1,0,2014-12-02,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,47,78,6,0,1
6214,1982,Master,Married,43815.0,1,0,2013-05-04,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,43,79,5,0,1
7861,1952,Master,Married,77027.0,0,1,2014-05-02,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,73,1175,17,0,0
4198,1965,Graduation,Together,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,60,25,3,0,2
9323,1949,Master,Together,49912.0,0,1,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,76,874,22,1,2
10001,1985,2n Cycle,Together,7500.0,1,0,2012-01-08,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,40,100,6,0,1
3945,1947,PhD,Widow,68117.0,0,1,2013-10-03,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,78,930,23,1,0
8625,1976,Graduation,Married,17649.0,1,0,2013-12-11,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,49,45,6,0,1
9119,1950,Graduation,Together,60905.0,0,1,2013-05-12,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,75,392,13,0,2
4786,1977,Graduation,Married,75330.0,1,1,2012-04-10,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,48,1109,25,0,0
5872,1951,Graduation,Single,60689.0,0,1,2013-01-06,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,74,639,18,0,2
5628,1982,Graduation,Together,61416.0,0,0,2013-08-02,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,43,1665,23,1,0
